latitude,longitude,crime_density_500m,crime_density_2km,avg_severity_nearby,severe_crime_ratio,district_ipc_total,district_ipc_normalized,district_accidents,district_accident_norm,crowdedness_score,hour,day_of_week,is_weekend,is_night,month,dist_to_police_km,dist_to_hospital_km,lighting_proxy,nearest_district,risk_score,risk_level
18.56,83.41999999999972,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,1,5,1,1,10,50.0,50.0,100.0,Koraput,0.383,Medium
21.119999999999944,85.33999999999934,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,8,1,0,0,3,50.0,50.0,100.0,Angul,0.229,Low
21.119999999999944,85.33999999999934,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,14,3,0,0,6,50.0,50.0,100.0,Angul,0.229,Low
21.119999999999944,85.33999999999934,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,20,5,1,0,9,50.0,50.0,100.0,Angul,0.229,Low
21.119999999999944,85.33999999999934,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,23,6,1,1,12,50.0,50.0,100.0,Angul,0.349,Low
21.119999999999944,85.33999999999934,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,2,0,0,1,1,50.0,50.0,100.0,Angul,0.369,Medium
21.119999999999944,85.33999999999934,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,18,4,0,0,7,50.0,50.0,100.0,Angul,0.229,Low
21.119999999999944,85.33999999999934,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,11,2,0,0,5,50.0,50.0,100.0,Angul,0.229,Low
21.119999999999944,85.33999999999934,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,1,5,1,1,10,50.0,50.0,100.0,Angul,0.389,Medium
20.43999999999996,83.25999999999975,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,8,1,0,0,3,50.0,50.0,100.0,Bolangir,0.215,Low
20.43999999999996,83.25999999999975,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,14,3,0,0,6,50.0,50.0,100.0,Bolangir,0.215,Low
20.43999999999996,83.25999999999975,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,20,5,1,0,9,50.0,50.0,100.0,Bolangir,0.215,Low
20.43999999999996,83.25999999999975,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,23,6,1,1,12,50.0,50.0,100.0,Bolangir,0.335,Low
20.43999999999996,83.25999999999975,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,2,0,0,1,1,50.0,50.0,100.0,Bolangir,0.355,Medium
20.43999999999996,83.25999999999975,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,18,4,0,0,7,50.0,50.0,100.0,Bolangir,0.215,Low
20.43999999999996,83.25999999999975,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,11,2,0,0,5,50.0,50.0,100.0,Bolangir,0.215,Low
20.43999999999996,83.25999999999975,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,1,5,1,1,10,50.0,50.0,100.0,Bolangir,0.375,Medium
18.93999999999999,83.15999999999977,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,8,1,0,0,3,50.0,50.0,100.0,Koraput,0.223,Low
18.93999999999999,83.15999999999977,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,14,3,0,0,6,50.0,50.0,100.0,Koraput,0.223,Low
18.93999999999999,83.15999999999977,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,20,5,1,0,9,50.0,50.0,100.0,Koraput,0.223,Low
18.93999999999999,83.15999999999977,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,23,6,1,1,12,50.0,50.0,100.0,Koraput,0.343,Low
18.93999999999999,83.15999999999977,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,2,0,0,1,1,50.0,50.0,100.0,Koraput,0.363,Medium
18.93999999999999,83.15999999999977,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,18,4,0,0,7,50.0,50.0,100.0,Koraput,0.223,Low
18.93999999999999,83.15999999999977,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,11,2,0,0,5,50.0,50.0,100.0,Koraput,0.223,Low
18.93999999999999,83.15999999999977,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,1,5,1,1,10,50.0,50.0,100.0,Koraput,0.383,Medium
19.03999999999999,82.19999999999996,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,8,1,0,0,3,50.0,50.0,100.0,Koraput,0.223,Low
19.03999999999999,82.19999999999996,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,14,3,0,0,6,50.0,50.0,100.0,Koraput,0.223,Low
19.03999999999999,82.19999999999996,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,20,5,1,0,9,50.0,50.0,100.0,Koraput,0.223,Low
19.03999999999999,82.19999999999996,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,23,6,1,1,12,50.0,50.0,100.0,Koraput,0.343,Low
19.03999999999999,82.19999999999996,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,2,0,0,1,1,50.0,50.0,100.0,Koraput,0.363,Medium
19.03999999999999,82.19999999999996,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,18,4,0,0,7,50.0,50.0,100.0,Koraput,0.223,Low
19.03999999999999,82.19999999999996,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,11,2,0,0,5,50.0,50.0,100.0,Koraput,0.223,Low
19.03999999999999,82.19999999999996,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,1,5,1,1,10,50.0,50.0,100.0,Koraput,0.383,Medium
20.679999999999954,87.31999999999894,0,0,0.0,0.0,6234,0.4156,420,0.28,20.0,8,1,0,0,3,50.0,50.0,100.0,Kendrapara,0.238,Low
20.679999999999954,87.31999999999894,0,0,0.0,0.0,6234,0.4156,420,0.28,20.0,14,3,0,0,6,50.0,50.0,100.0,Kendrapara,0.238,Low
20.679999999999954,87.31999999999894,0,0,0.0,0.0,6234,0.4156,420,0.28,20.0,20,5,1,0,9,50.0,50.0,100.0,Kendrapara,0.238,Low
20.679999999999954,87.31999999999894,0,0,0.0,0.0,6234,0.4156,420,0.28,20.0,23,6,1,1,12,50.0,50.0,100.0,Kendrapara,0.358,Medium
20.679999999999954,87.31999999999894,0,0,0.0,0.0,6234,0.4156,420,0.28,20.0,2,0,0,1,1,50.0,50.0,100.0,Kendrapara,0.378,Medium
20.679999999999954,87.31999999999894,0,0,0.0,0.0,6234,0.4156,420,0.28,20.0,18,4,0,0,7,50.0,50.0,100.0,Kendrapara,0.238,Low
20.679999999999954,87.31999999999894,0,0,0.0,0.0,6234,0.4156,420,0.28,20.0,11,2,0,0,5,50.0,50.0,100.0,Kendrapara,0.238,Low
20.679999999999954,87.31999999999894,0,0,0.0,0.0,6234,0.4156,420,0.28,20.0,1,5,1,1,10,50.0,50.0,100.0,Kendrapara,0.398,Medium
19.03999999999999,87.45999999999891,0,0,0.0,0.0,7456,0.4971,510,0.34,20.0,8,1,0,0,3,50.0,50.0,100.0,Puri,0.257,Low
19.03999999999999,87.45999999999891,0,0,0.0,0.0,7456,0.4971,510,0.34,20.0,14,3,0,0,6,50.0,50.0,100.0,Puri,0.257,Low
19.03999999999999,87.45999999999891,0,0,0.0,0.0,7456,0.4971,510,0.34,20.0,20,5,1,0,9,50.0,50.0,100.0,Puri,0.257,Low
19.03999999999999,87.45999999999891,0,0,0.0,0.0,7456,0.4971,510,0.34,20.0,23,6,1,1,12,50.0,50.0,100.0,Puri,0.377,Medium
19.03999999999999,87.45999999999891,0,0,0.0,0.0,7456,0.4971,510,0.34,20.0,2,0,0,1,1,50.0,50.0,100.0,Puri,0.397,Medium
19.03999999999999,87.45999999999891,0,0,0.0,0.0,7456,0.4971,510,0.34,20.0,18,4,0,0,7,50.0,50.0,100.0,Puri,0.257,Low
19.03999999999999,87.45999999999891,0,0,0.0,0.0,7456,0.4971,510,0.34,20.0,11,2,0,0,5,50.0,50.0,100.0,Puri,0.257,Low
19.03999999999999,87.45999999999891,0,0,0.0,0.0,7456,0.4971,510,0.34,20.0,1,5,1,1,10,50.0,50.0,100.0,Puri,0.417,Medium
21.579999999999934,83.95999999999961,0,1,4.0,1.0,8932,0.5955,620,0.4133,60.0,8,1,0,0,3,11.04,11.58,100.0,Sambalpur,0.325,Low
21.579999999999934,83.95999999999961,0,1,4.0,1.0,8932,0.5955,620,0.4133,60.0,14,3,0,0,6,11.04,11.58,100.0,Sambalpur,0.325,Low
21.579999999999934,83.95999999999961,0,1,4.0,1.0,8932,0.5955,620,0.4133,60.0,20,5,1,0,9,11.04,11.58,100.0,Sambalpur,0.325,Low
21.579999999999934,83.95999999999961,0,1,4.0,1.0,8932,0.5955,620,0.4133,60.0,23,6,1,1,12,11.04,11.58,100.0,Sambalpur,0.445,Medium
21.579999999999934,83.95999999999961,0,1,4.0,1.0,8932,0.5955,620,0.4133,60.0,2,0,0,1,1,11.04,11.58,100.0,Sambalpur,0.465,Medium
21.579999999999934,83.95999999999961,0,1,4.0,1.0,8932,0.5955,620,0.4133,60.0,18,4,0,0,7,11.04,11.58,100.0,Sambalpur,0.325,Low
21.579999999999934,83.95999999999961,0,1,4.0,1.0,8932,0.5955,620,0.4133,60.0,11,2,0,0,5,11.04,11.58,100.0,Sambalpur,0.325,Low
21.579999999999934,83.95999999999961,0,1,4.0,1.0,8932,0.5955,620,0.4133,60.0,1,5,1,1,10,11.04,11.58,100.0,Sambalpur,0.485,Medium
22.459999999999916,83.69999999999966,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,8,1,0,0,3,50.0,50.0,100.0,Sundargarh,0.301,Low
22.459999999999916,83.69999999999966,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,14,3,0,0,6,50.0,50.0,100.0,Sundargarh,0.301,Low
22.459999999999916,83.69999999999966,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,20,5,1,0,9,50.0,50.0,100.0,Sundargarh,0.301,Low
22.459999999999916,83.69999999999966,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,23,6,1,1,12,50.0,50.0,100.0,Sundargarh,0.421,Medium
22.459999999999916,83.69999999999966,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,2,0,0,1,1,50.0,50.0,100.0,Sundargarh,0.441,Medium
22.459999999999916,83.69999999999966,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,18,4,0,0,7,50.0,50.0,100.0,Sundargarh,0.301,Low
22.459999999999916,83.69999999999966,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,11,2,0,0,5,50.0,50.0,100.0,Sundargarh,0.301,Low
22.459999999999916,83.69999999999966,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,1,5,1,1,10,50.0,50.0,100.0,Sundargarh,0.461,Medium
19.219999999999985,85.79999999999924,0,0,0.0,0.0,7456,0.4971,510,0.34,20.0,8,1,0,0,3,50.0,50.0,100.0,Puri,0.257,Low
19.219999999999985,85.79999999999924,0,0,0.0,0.0,7456,0.4971,510,0.34,20.0,14,3,0,0,6,50.0,50.0,100.0,Puri,0.257,Low
19.219999999999985,85.79999999999924,0,0,0.0,0.0,7456,0.4971,510,0.34,20.0,20,5,1,0,9,50.0,50.0,100.0,Puri,0.257,Low
19.219999999999985,85.79999999999924,0,0,0.0,0.0,7456,0.4971,510,0.34,20.0,23,6,1,1,12,50.0,50.0,100.0,Puri,0.377,Medium
19.219999999999985,85.79999999999924,0,0,0.0,0.0,7456,0.4971,510,0.34,20.0,2,0,0,1,1,50.0,50.0,100.0,Puri,0.397,Medium
19.219999999999985,85.79999999999924,0,0,0.0,0.0,7456,0.4971,510,0.34,20.0,18,4,0,0,7,50.0,50.0,100.0,Puri,0.257,Low
19.219999999999985,85.79999999999924,0,0,0.0,0.0,7456,0.4971,510,0.34,20.0,11,2,0,0,5,50.0,50.0,100.0,Puri,0.257,Low
19.219999999999985,85.79999999999924,0,0,0.0,0.0,7456,0.4971,510,0.34,20.0,1,5,1,1,10,50.0,50.0,100.0,Puri,0.417,Medium
20.85999999999995,86.21999999999916,0,0,0.0,0.0,7891,0.5261,540,0.36,60.0,8,1,0,0,3,50.0,50.0,100.0,Jajpur,0.239,Low
20.85999999999995,86.21999999999916,0,0,0.0,0.0,7891,0.5261,540,0.36,60.0,14,3,0,0,6,50.0,50.0,100.0,Jajpur,0.239,Low
20.85999999999995,86.21999999999916,0,0,0.0,0.0,7891,0.5261,540,0.36,60.0,20,5,1,0,9,50.0,50.0,100.0,Jajpur,0.239,Low
20.85999999999995,86.21999999999916,0,0,0.0,0.0,7891,0.5261,540,0.36,60.0,23,6,1,1,12,50.0,50.0,100.0,Jajpur,0.359,Medium
20.85999999999995,86.21999999999916,0,0,0.0,0.0,7891,0.5261,540,0.36,60.0,2,0,0,1,1,50.0,50.0,100.0,Jajpur,0.379,Medium
20.85999999999995,86.21999999999916,0,0,0.0,0.0,7891,0.5261,540,0.36,60.0,18,4,0,0,7,50.0,50.0,100.0,Jajpur,0.239,Low
20.85999999999995,86.21999999999916,0,0,0.0,0.0,7891,0.5261,540,0.36,60.0,11,2,0,0,5,50.0,50.0,100.0,Jajpur,0.239,Low
20.85999999999995,86.21999999999916,0,0,0.0,0.0,7891,0.5261,540,0.36,60.0,1,5,1,1,10,50.0,50.0,100.0,Jajpur,0.399,Medium
21.899999999999928,86.25999999999915,0,0,0.0,0.0,5234,0.3489,290,0.1933,20.0,8,1,0,0,3,50.0,50.0,100.0,Mayurbhanj,0.22,Low
21.899999999999928,86.25999999999915,0,0,0.0,0.0,5234,0.3489,290,0.1933,20.0,14,3,0,0,6,50.0,50.0,100.0,Mayurbhanj,0.22,Low
21.899999999999928,86.25999999999915,0,0,0.0,0.0,5234,0.3489,290,0.1933,20.0,20,5,1,0,9,50.0,50.0,100.0,Mayurbhanj,0.22,Low
21.899999999999928,86.25999999999915,0,0,0.0,0.0,5234,0.3489,290,0.1933,20.0,23,6,1,1,12,50.0,50.0,100.0,Mayurbhanj,0.34,Low
21.899999999999928,86.25999999999915,0,0,0.0,0.0,5234,0.3489,290,0.1933,20.0,2,0,0,1,1,50.0,50.0,100.0,Mayurbhanj,0.36,Medium
21.899999999999928,86.25999999999915,0,0,0.0,0.0,5234,0.3489,290,0.1933,20.0,18,4,0,0,7,50.0,50.0,100.0,Mayurbhanj,0.22,Low
21.899999999999928,86.25999999999915,0,0,0.0,0.0,5234,0.3489,290,0.1933,20.0,11,2,0,0,5,50.0,50.0,100.0,Mayurbhanj,0.22,Low
21.899999999999928,86.25999999999915,0,0,0.0,0.0,5234,0.3489,290,0.1933,20.0,1,5,1,1,10,50.0,50.0,100.0,Mayurbhanj,0.38,Medium
19.87999999999997,85.0399999999994,0,0,0.0,0.0,11209,0.7473,890,0.5933,20.0,8,1,0,0,3,50.0,50.0,100.0,Ganjam,0.319,Low
19.87999999999997,85.0399999999994,0,0,0.0,0.0,11209,0.7473,890,0.5933,20.0,14,3,0,0,6,50.0,50.0,100.0,Ganjam,0.319,Low
19.87999999999997,85.0399999999994,0,0,0.0,0.0,11209,0.7473,890,0.5933,20.0,20,5,1,0,9,50.0,50.0,100.0,Ganjam,0.319,Low
19.87999999999997,85.0399999999994,0,0,0.0,0.0,11209,0.7473,890,0.5933,20.0,23,6,1,1,12,50.0,50.0,100.0,Ganjam,0.439,Medium
19.87999999999997,85.0399999999994,0,0,0.0,0.0,11209,0.7473,890,0.5933,20.0,2,0,0,1,1,50.0,50.0,100.0,Ganjam,0.459,Medium
19.87999999999997,85.0399999999994,0,0,0.0,0.0,11209,0.7473,890,0.5933,20.0,18,4,0,0,7,50.0,50.0,100.0,Ganjam,0.319,Low
19.87999999999997,85.0399999999994,0,0,0.0,0.0,11209,0.7473,890,0.5933,20.0,11,2,0,0,5,50.0,50.0,100.0,Ganjam,0.319,Low
19.87999999999997,85.0399999999994,0,0,0.0,0.0,11209,0.7473,890,0.5933,20.0,1,5,1,1,10,50.0,50.0,100.0,Ganjam,0.479,Medium
20.91999999999995,83.4799999999997,0,0,0.0,0.0,4987,0.3325,260,0.1733,40.0,8,1,0,0,3,50.0,50.0,100.0,Bolangir,0.203,Low
20.91999999999995,83.4799999999997,0,0,0.0,0.0,4987,0.3325,260,0.1733,40.0,14,3,0,0,6,50.0,50.0,100.0,Bolangir,0.203,Low
20.91999999999995,83.4799999999997,0,0,0.0,0.0,4987,0.3325,260,0.1733,40.0,20,5,1,0,9,50.0,50.0,100.0,Bolangir,0.203,Low
20.91999999999995,83.4799999999997,0,0,0.0,0.0,4987,0.3325,260,0.1733,40.0,23,6,1,1,12,50.0,50.0,100.0,Bolangir,0.323,Low
20.91999999999995,83.4799999999997,0,0,0.0,0.0,4987,0.3325,260,0.1733,40.0,2,0,0,1,1,50.0,50.0,100.0,Bolangir,0.343,Low
20.91999999999995,83.4799999999997,0,0,0.0,0.0,4987,0.3325,260,0.1733,40.0,18,4,0,0,7,50.0,50.0,100.0,Bolangir,0.203,Low
20.91999999999995,83.4799999999997,0,0,0.0,0.0,4987,0.3325,260,0.1733,40.0,11,2,0,0,5,50.0,50.0,100.0,Bolangir,0.203,Low
20.91999999999995,83.4799999999997,0,0,0.0,0.0,4987,0.3325,260,0.1733,40.0,1,5,1,1,10,50.0,50.0,100.0,Bolangir,0.363,Medium
21.85999999999993,82.57999999999988,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,8,1,0,0,3,50.0,50.0,100.0,Sambalpur,0.279,Low
21.85999999999993,82.57999999999988,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,14,3,0,0,6,50.0,50.0,100.0,Sambalpur,0.279,Low
21.85999999999993,82.57999999999988,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,20,5,1,0,9,50.0,50.0,100.0,Sambalpur,0.279,Low
21.85999999999993,82.57999999999988,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,23,6,1,1,12,50.0,50.0,100.0,Sambalpur,0.399,Medium
21.85999999999993,82.57999999999988,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,2,0,0,1,1,50.0,50.0,100.0,Sambalpur,0.419,Medium
21.85999999999993,82.57999999999988,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,18,4,0,0,7,50.0,50.0,100.0,Sambalpur,0.279,Low
21.85999999999993,82.57999999999988,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,11,2,0,0,5,50.0,50.0,100.0,Sambalpur,0.279,Low
21.85999999999993,82.57999999999988,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,1,5,1,1,10,50.0,50.0,100.0,Sambalpur,0.439,Medium
19.799999999999972,82.87999999999982,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,8,1,0,0,3,50.0,50.0,100.0,Kalahandi,0.23,Low
19.799999999999972,82.87999999999982,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,14,3,0,0,6,50.0,50.0,100.0,Kalahandi,0.23,Low
19.799999999999972,82.87999999999982,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,20,5,1,0,9,50.0,50.0,100.0,Kalahandi,0.23,Low
19.799999999999972,82.87999999999982,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,23,6,1,1,12,50.0,50.0,100.0,Kalahandi,0.35,Medium
19.799999999999972,82.87999999999982,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,2,0,0,1,1,50.0,50.0,100.0,Kalahandi,0.37,Medium
19.799999999999972,82.87999999999982,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,18,4,0,0,7,50.0,50.0,100.0,Kalahandi,0.23,Low
19.799999999999972,82.87999999999982,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,11,2,0,0,5,50.0,50.0,100.0,Kalahandi,0.23,Low
19.799999999999972,82.87999999999982,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,1,5,1,1,10,50.0,50.0,100.0,Kalahandi,0.39,Medium
20.479999999999958,82.07999999999998,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,8,1,0,0,3,50.0,50.0,100.0,Kalahandi,0.23,Low
20.479999999999958,82.07999999999998,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,14,3,0,0,6,50.0,50.0,100.0,Kalahandi,0.23,Low
20.479999999999958,82.07999999999998,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,20,5,1,0,9,50.0,50.0,100.0,Kalahandi,0.23,Low
20.479999999999958,82.07999999999998,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,23,6,1,1,12,50.0,50.0,100.0,Kalahandi,0.35,Medium
20.479999999999958,82.07999999999998,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,2,0,0,1,1,50.0,50.0,100.0,Kalahandi,0.37,Medium
20.479999999999958,82.07999999999998,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,18,4,0,0,7,50.0,50.0,100.0,Kalahandi,0.23,Low
20.479999999999958,82.07999999999998,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,11,2,0,0,5,50.0,50.0,100.0,Kalahandi,0.23,Low
20.479999999999958,82.07999999999998,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,1,5,1,1,10,50.0,50.0,100.0,Kalahandi,0.39,Medium
22.459999999999916,87.07999999999899,0,0,0.0,0.0,5234,0.3489,290,0.1933,20.0,8,1,0,0,3,50.0,50.0,100.0,Mayurbhanj,0.22,Low
22.459999999999916,87.07999999999899,0,0,0.0,0.0,5234,0.3489,290,0.1933,20.0,14,3,0,0,6,50.0,50.0,100.0,Mayurbhanj,0.22,Low
22.459999999999916,87.07999999999899,0,0,0.0,0.0,5234,0.3489,290,0.1933,20.0,20,5,1,0,9,50.0,50.0,100.0,Mayurbhanj,0.22,Low
22.459999999999916,87.07999999999899,0,0,0.0,0.0,5234,0.3489,290,0.1933,20.0,23,6,1,1,12,50.0,50.0,100.0,Mayurbhanj,0.34,Low
22.459999999999916,87.07999999999899,0,0,0.0,0.0,5234,0.3489,290,0.1933,20.0,2,0,0,1,1,50.0,50.0,100.0,Mayurbhanj,0.36,Medium
22.459999999999916,87.07999999999899,0,0,0.0,0.0,5234,0.3489,290,0.1933,20.0,18,4,0,0,7,50.0,50.0,100.0,Mayurbhanj,0.22,Low
22.459999999999916,87.07999999999899,0,0,0.0,0.0,5234,0.3489,290,0.1933,20.0,11,2,0,0,5,50.0,50.0,100.0,Mayurbhanj,0.22,Low
22.459999999999916,87.07999999999899,0,0,0.0,0.0,5234,0.3489,290,0.1933,20.0,1,5,1,1,10,50.0,50.0,100.0,Mayurbhanj,0.38,Medium
20.77999999999995,87.41999999999892,0,0,0.0,0.0,8123,0.5415,580,0.3867,20.0,8,1,0,0,3,50.0,50.0,100.0,Balasore,0.268,Low
20.77999999999995,87.41999999999892,0,0,0.0,0.0,8123,0.5415,580,0.3867,20.0,14,3,0,0,6,50.0,50.0,100.0,Balasore,0.268,Low
20.77999999999995,87.41999999999892,0,0,0.0,0.0,8123,0.5415,580,0.3867,20.0,20,5,1,0,9,50.0,50.0,100.0,Balasore,0.268,Low
20.77999999999995,87.41999999999892,0,0,0.0,0.0,8123,0.5415,580,0.3867,20.0,23,6,1,1,12,50.0,50.0,100.0,Balasore,0.388,Medium
20.77999999999995,87.41999999999892,0,0,0.0,0.0,8123,0.5415,580,0.3867,20.0,2,0,0,1,1,50.0,50.0,100.0,Balasore,0.408,Medium
20.77999999999995,87.41999999999892,0,0,0.0,0.0,8123,0.5415,580,0.3867,20.0,18,4,0,0,7,50.0,50.0,100.0,Balasore,0.268,Low
20.77999999999995,87.41999999999892,0,0,0.0,0.0,8123,0.5415,580,0.3867,20.0,11,2,0,0,5,50.0,50.0,100.0,Balasore,0.268,Low
20.77999999999995,87.41999999999892,0,0,0.0,0.0,8123,0.5415,580,0.3867,20.0,1,5,1,1,10,50.0,50.0,100.0,Balasore,0.428,Medium
20.739999999999952,84.93999999999942,0,0,0.0,0.0,5123,0.3415,450,0.3,40.0,8,1,0,0,3,50.0,50.0,100.0,Angul,0.217,Low
20.739999999999952,84.93999999999942,0,0,0.0,0.0,5123,0.3415,450,0.3,40.0,14,3,0,0,6,50.0,50.0,100.0,Angul,0.217,Low
20.739999999999952,84.93999999999942,0,0,0.0,0.0,5123,0.3415,450,0.3,40.0,20,5,1,0,9,50.0,50.0,100.0,Angul,0.217,Low
20.739999999999952,84.93999999999942,0,0,0.0,0.0,5123,0.3415,450,0.3,40.0,23,6,1,1,12,50.0,50.0,100.0,Angul,0.337,Low
20.739999999999952,84.93999999999942,0,0,0.0,0.0,5123,0.3415,450,0.3,40.0,2,0,0,1,1,50.0,50.0,100.0,Angul,0.357,Medium
20.739999999999952,84.93999999999942,0,0,0.0,0.0,5123,0.3415,450,0.3,40.0,18,4,0,0,7,50.0,50.0,100.0,Angul,0.217,Low
20.739999999999952,84.93999999999942,0,0,0.0,0.0,5123,0.3415,450,0.3,40.0,11,2,0,0,5,50.0,50.0,100.0,Angul,0.217,Low
20.739999999999952,84.93999999999942,0,0,0.0,0.0,5123,0.3415,450,0.3,40.0,1,5,1,1,10,50.0,50.0,100.0,Angul,0.377,Medium
19.659999999999975,82.45999999999991,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,8,1,0,0,3,50.0,50.0,100.0,Kalahandi,0.23,Low
19.659999999999975,82.45999999999991,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,14,3,0,0,6,50.0,50.0,100.0,Kalahandi,0.23,Low
19.659999999999975,82.45999999999991,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,20,5,1,0,9,50.0,50.0,100.0,Kalahandi,0.23,Low
19.659999999999975,82.45999999999991,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,23,6,1,1,12,50.0,50.0,100.0,Kalahandi,0.35,Medium
19.659999999999975,82.45999999999991,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,2,0,0,1,1,50.0,50.0,100.0,Kalahandi,0.37,Medium
19.659999999999975,82.45999999999991,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,18,4,0,0,7,50.0,50.0,100.0,Kalahandi,0.23,Low
19.659999999999975,82.45999999999991,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,11,2,0,0,5,50.0,50.0,100.0,Kalahandi,0.23,Low
19.659999999999975,82.45999999999991,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,1,5,1,1,10,50.0,50.0,100.0,Kalahandi,0.39,Medium
20.659999999999954,86.69999999999906,0,0,0.0,0.0,6234,0.4156,420,0.28,20.0,8,1,0,0,3,50.0,50.0,100.0,Kendrapara,0.238,Low
20.659999999999954,86.69999999999906,0,0,0.0,0.0,6234,0.4156,420,0.28,20.0,14,3,0,0,6,50.0,50.0,100.0,Kendrapara,0.238,Low
20.659999999999954,86.69999999999906,0,0,0.0,0.0,6234,0.4156,420,0.28,20.0,20,5,1,0,9,50.0,50.0,100.0,Kendrapara,0.238,Low
20.659999999999954,86.69999999999906,0,0,0.0,0.0,6234,0.4156,420,0.28,20.0,23,6,1,1,12,50.0,50.0,100.0,Kendrapara,0.358,Medium
20.659999999999954,86.69999999999906,0,0,0.0,0.0,6234,0.4156,420,0.28,20.0,2,0,0,1,1,50.0,50.0,100.0,Kendrapara,0.378,Medium
20.659999999999954,86.69999999999906,0,0,0.0,0.0,6234,0.4156,420,0.28,20.0,18,4,0,0,7,50.0,50.0,100.0,Kendrapara,0.238,Low
20.659999999999954,86.69999999999906,0,0,0.0,0.0,6234,0.4156,420,0.28,20.0,11,2,0,0,5,50.0,50.0,100.0,Kendrapara,0.238,Low
